"","coordinates","created_at","hashtags","media","urls","favorite_count","id","in_reply_to_screen_name","in_reply_to_status_id","in_reply_to_user_id","lang","place","possibly_sensitive","retweet_count","reweet_id","retweet_screen_name","source","text","tweet_url","user_created_at","user_screen_name","user_default_profile_image","user_description","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_location","user_name","user_screen_name.1","user_statuses_count","user_time_zone","user_urls","user_verified"
"1583","","Mon May 11 09:58:35 +0000 2015","","http://twitter.com/Biodunpen/status/597689809285619712/photo/1","http://www.vanguardngr.com/?p=518651",0,597702331640258944,"",NA,NA,"en","","False",15,597689809285619968,"Biodunpen","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @Biodunpen: Governors should not get salary until all workers are paid — @benmurraybruce
http://t.co/S1WRwTNdcv
@APCNigeria http://t.co/…","https://twitter.com/shawen17/status/597702331640258560","Tue Feb 01 23:10:39 +0000 2011","shawen17","False","Just like every other guy, forget what they say cos I'm ME!!!",96,265,249,1,"Planet earth until then","Shawen","shawen17",28118,"","","False"
"1584","","Mon May 11 09:58:00 +0000 2015","","","",0,597702186232114944,"APCNigeria",597700325659811968,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD Wow, corruption b4 electricity. Gud many men knw dts our no.1  foe","https://twitter.com/MrShofu/status/597702186232115201","Mon Sep 05 06:52:13 +0000 2011","MrShofu","False","Information Security Consultant | PES Lover | Arsenal Fan | Affable Lad | 
IG: mr_shofu",261,494,729,2,"Lagos","Shofu A. Adeniyi","MrShofu",14411,"West Central Africa","","False"
"1585","","Mon May 11 09:57:50 +0000 2015","","","",1,597702144519741056,"Biodunpen",597644216773287936,135273447,"en","","",2,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Biodunpen @trueNija @MBuhari @APCUKingdom @APCNigeria Where was he when PDP and GEJ have been destroying Nigeria?","https://twitter.com/CorruptConcern/status/597702144519741440","Sat Mar 24 23:15:18 +0000 2012","CorruptConcern","False","WE ARE NIGERIANS THAT BELIEVE CORRUPTION IS OUR ONLY PROBLEM IN NIGERIA.IT GAVE BIRTH TO ALL PROBLEMS.ALL NIGERIANS MUST COME TOGETHER TO REMOVE CORRUPT LEADERS",1194,11107,4324,35,"UK","Corruption Concern","CorruptConcern",40720,"London","http://www.nigeriaanticorruption.com","False"
"1586","","Mon May 11 09:56:26 +0000 2015","","","",0,597701793255181952,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria  corruption","https://twitter.com/d12ota/status/597701793255182338","Mon Aug 05 00:49:50 +0000 2013","d12ota","False","",15,54,32,1,"","David","d12ota",2631,"","","False"
"1587","","Mon May 11 09:56:25 +0000 2015","FRCForum","http://twitter.com/FRCabuja/status/597701785571188736/photo/1","",0,597701785571188992,"",NA,NA,"en","","False",0,NA,"","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#FRCForum Fiscal responsibility Act is a tool 2b used to ensure holistic development in Nigeria. @MBuhari @APCNigeria http://t.co/BvOJD1lDYr","https://twitter.com/FRCabuja/status/597701785571188736","Mon Apr 07 17:17:00 +0000 2014","FRCabuja","False","Promoting Prudent & Transparent Fiscal Management in Nigeria",30,34,37,0,"66, Sam Ajayi Crowther,St.,FCT","FRC","FRCabuja",309,"","","False"
"1588","","Mon May 11 09:56:25 +0000 2015","FRCForum","http://twitter.com/censoj/status/597701785436958720/photo/1","",0,597701785436958976,"",NA,NA,"en","","False",0,NA,"","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#FRCForum Fiscal responsibility Act is a tool 2b used to ensure holistic development in Nigeria. @MBuhari @APCNigeria http://t.co/vlImZbTPF0","https://twitter.com/censoj/status/597701785436958720","Mon Apr 22 08:22:31 +0000 2013","censoj","False","Centre for Social Justice envisions a Nigeria where social justice informs public decision making.",1064,21150,162,20,"Abuja","CSJ","censoj",20081,"","http://www.csj-ng.org","False"
"1589","","Mon May 11 09:56:21 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701769343410048,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/aminujmz12/status/597701769343410176","Sun Sep 14 13:05:44 +0000 2014","aminujmz12","False","A FELLOW HUMAN BEING WHO LOVES JUSTICE AND DESPISES CORRUPTION.  //EVERY INCH A BUHARIST . #NIGERIA.",595,106,146,0,"","#ABUHARIST","aminujmz12",1767,"","","False"
"1590","","Mon May 11 09:56:02 +0000 2015","","","",0,597701690503143040,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria Electricity - Power will curb corruption, create jobs and improves healthcare, education and transport","https://twitter.com/jayteeojo/status/597701690503143424","Wed May 05 01:35:36 +0000 2010","jayteeojo","False","",125,255,869,7,"Bradford, UK","JayTee Ojo","jayteeojo",1916,"London","http://jayteeojo.wordpress.com/","False"
"1591","","Mon May 11 09:55:34 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701574325084032,"",NA,NA,"en","","True",41,597700325659811968,"APCNigeria","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Olakaccy99/status/597701574325084160","Wed Jul 06 10:41:52 +0000 2011","Olakaccy99","False","I am still ridding on the breeze of Heaven on Earth & Wonders Without End which I know dat it will never cease in my Family this 2015.",26,240,735,0,"Alakuko, Lagos State","Olalekan Kazeem","Olakaccy99",1053,"West Central Africa","http://www.twitter.com/kazeem","False"
"1592","","Mon May 11 09:55:32 +0000 2015","","","",0,597701564258713984,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@APCNigeria corruption","https://twitter.com/solomondoo/status/597701564258713600","Thu Aug 02 22:10:02 +0000 2012","solomondoo","False","I am a choosing generation, a royal priesthood and the Ernest expectation of the world awaits manifestation of the choosing generation...",731,111,718,2,"Nigeria ","solomon","solomondoo",3138,"London","","False"
"1593","","Mon May 11 09:55:29 +0000 2015","","","",0,597701551533219968,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria Corruption","https://twitter.com/Elyaasyyn/status/597701551533219840","Tue May 27 22:17:09 +0000 2014","Elyaasyyn","False","A proud muslim who always seek for knowledge. I like meeting brilliant people. Very fond of interacting with nature. A Geographer interested in Space Science.",329,122,255,1,"Kaduna, Nigeria","Elyaaseen","Elyaasyyn",3637,"","","False"
"1594","","Mon May 11 09:55:07 +0000 2015","","","",0,597701460617522944,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria security n corruption","https://twitter.com/tobiete2good/status/597701460617523200","Sun Jun 16 16:13:04 +0000 2013","tobiete2good","False","",2,18,108,0,"Nigeria","oritsejemite","tobiete2good",68,"","","False"
"1595","","Mon May 11 09:54:55 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701411175014016,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Abawaken/status/597701411175014400","Sun May 15 07:46:34 +0000 2011","Abawaken","False","Born $ Brought up in keana# Team Barca #Team Chelsea #Team  MTN NG #Team Follow Bck",23,327,610,1,"Nasarawa ~ Nigeria","█ syaka Abawa Ken","Abawaken",2880,"Arizona","http://facebook.com/Abawaken","False"
"1596","","Mon May 11 09:54:30 +0000 2015","","","https://twitter.com/APCNigeria/status/597700325659811840",0,597701305461710976,"",NA,NA,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Security First, Followed by Corruption, Education Next.. https://t.co/HuTdnzYJAk","https://twitter.com/Yahaaas/status/597701305461710848","Wed Aug 11 23:03:18 +0000 2010","Yahaaas","False","",811,798,563,3,"","Aliyu Yakubu","Yahaaas",45431,"West Central Africa","","False"
"1597","","Mon May 11 09:54:29 +0000 2015","","","",0,597701301787561984,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@APCNigeria Corruption is a cross cutting issue and it is supposed to be addressed across all the listed sectors.","https://twitter.com/DaddyJayden/status/597701301787561984","Mon Mar 05 15:08:23 +0000 2012","DaddyJayden","False","",89,68,207,0,"","Abiodun Omoloja","DaddyJayden",1413,"West Central Africa","","False"
"1598","","Mon May 11 09:54:23 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701275799555968,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/tobi_yusuff/status/597701275799556096","Thu Sep 01 15:47:45 +0000 2011","tobi_yusuff","False","I started getting it right when I started learning not to  please every human",457,253,334,9,"ibadan","Mai-Gida  yusuff","tobi_yusuff",18416,"","","False"
"1599","","Mon May 11 09:54:20 +0000 2015","","","",0,597701262352736000,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria electricity corruption","https://twitter.com/dega306/status/597701262352736256","Thu Jan 29 19:38:32 +0000 2015","dega306","False","",1,4,20,0,"","Biodun","dega306",33,"","","False"
"1600","","Mon May 11 09:54:09 +0000 2015","","http://twitter.com/vanguardngrnews/status/597476523986288641/photo/1","http://www.vanguardngr.com/?p=518301",0,597701216219570048,"",NA,NA,"en","","False",16,597476523986289024,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: Nigerians took Jonathan’s meekness for weakness - @doyinokupe
http://t.co/ezKIHH9Zcj @PdpNigeria @APCNigeria http://t.…","https://twitter.com/eseafro/status/597701216219570176","Tue Jul 20 11:59:01 +0000 2010","eseafro","False","",31,128,132,1,"Port-Harcourt","Ese Luman Gbemre","eseafro",7464,"","","False"
"1601","","Mon May 11 09:54:05 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701200369287040,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Flowrymz/status/597701200369287169","Tue Aug 16 10:49:05 +0000 2011","Flowrymz","False","S.A to Governor Rochas okorocha on ICT || APC",453,15122,72,10,"Douglas House Owerri","Flowrymz","Flowrymz",34261,"West Central Africa","http://Posh360.net","False"
"1602","","Mon May 11 09:54:05 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701198565736960,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/akindeleolusho1/status/597701198565736448","Sun Mar 29 16:42:27 +0000 2015","akindeleolusho1","False","I am enigma",0,11,59,0,"","Akindele Olushola","akindeleolusho1",29,"","","False"
"1603","","Mon May 11 09:53:23 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597701024405676032,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/dejifapo/status/597701024405676032","Wed Apr 06 07:24:41 +0000 2011","dejifapo","False","Supply chain analyst , project / operations management, business financial analyst ,Logistics.African roots.Love and respect for every race/sex/age/colour.",57,471,471,6,"lasgidi","#bringbackourgirls ","dejifapo",6343,"Casablanca","","False"
"1604","","Mon May 11 09:53:07 +0000 2015","","http://twitter.com/Biodunpen/status/597689809285619712/photo/1","http://www.vanguardngr.com/?p=518651",0,597700957040988032,"",NA,NA,"en","","False",15,597689809285619968,"Biodunpen","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Biodunpen: Governors should not get salary until all workers are paid — @benmurraybruce
http://t.co/S1WRwTNdcv
@APCNigeria http://t.co/…","https://twitter.com/lekenson1/status/597700957040988160","Sun Feb 10 06:37:23 +0000 2013","lekenson1","False","",11,44,184,0,"Ilorin","Leke  Ayeni","lekenson1",362,"","","False"
"1605","","Mon May 11 09:52:41 +0000 2015","","","https://twitter.com/APCNigeria/status/597698374683467776",0,597700847146017024,"",NA,NA,"es","","False",0,NA,"","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Real dilemma https://t.co/oBet7IsYFQ","https://twitter.com/micpet10/status/597700847146016769","Sat Nov 24 17:36:33 +0000 2012","micpet10","False","I am a dynamic Nigerian that believes in the future of the Nigeria that every Nigerian and the world will be proud of AnEnigma || MouFactor || ForzaMilano ||",14,343,685,2,"Lagos","Sir MICPET","micpet10",1043,"","","False"
"1606","","Mon May 11 09:52:17 +0000 2015","","","",0,597700746302333056,"",NA,NA,"en","","",5,597690791822237952,"IamNaibi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IamNaibi: @Biodunpen @MBuhari @APCUKingdom @APCNigeria the last time I checked, Baba was never a leader for a particular set or section…","https://twitter.com/RichFolly/status/597700746302332928","Tue May 31 10:00:05 +0000 2011","RichFolly","False","There are victories whose glory lies only in the fact that they are known to those who win them.",6,32,201,0,"","SunRich","RichFolly",918,"","","False"
"1607","","Mon May 11 09:52:14 +0000 2015","","","",0,597700736441590016,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@APCNigeria electricity","https://twitter.com/ayomill62/status/597700736441589761","Mon Sep 02 12:07:23 +0000 2013","ayomill62","False","Go Great ----- God is great!!!!",600,174,331,0,"Ede nigeria","Ayo shittu- abdulla","ayomill62",1239,"","","False"
"1608","","Mon May 11 09:52:12 +0000 2015","","","",0,597700727201526016,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@APCNigeria CORRUPTION  if the Govt succeed in stoping that the Revenue reclaimed from that is use to support basic necessary needs","https://twitter.com/mycommentries/status/597700727201525760","Thu Aug 29 11:01:58 +0000 2013","mycommentries","False","",287,125,211,0,"","peter","mycommentries",1491,"","","False"
"1609","","Mon May 11 09:52:06 +0000 2015","","","http://bit.ly/1H9i5k8",0,597700699464593024,"APCNigeria",NA,1162687218,"en","","False",1,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria: Only the guilty need to be afraid of @MBuhari http://t.co/46EutavLs0 via @thecableng","https://twitter.com/thecableng/status/597700699464593409","Fri Oct 11 15:01:36 +0000 2013","thecableng","False","An online newspaper delivering knowledge-driven journalism in the pursuit of Nigeria's progress",564,19537,1293,60,"Lagos, Nigeria","TheCable","thecableng",12281,"West Central Africa","http://thecable.ng","True"
"1610","","Mon May 11 09:52:04 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597700691705074048,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Bashirbello2000/status/597700691705073664","Wed Apr 20 11:41:52 +0000 2011","Bashirbello2000","False","",75,61,203,2,"","El-Bashari","Bashirbello2000",2740,"","","False"
"1611","","Mon May 11 09:51:43 +0000 2015","","","",0,597700604283252992,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria selection of integrity people wit technical skill to man d affair of d govts.","https://twitter.com/BusayoAdaramola/status/597700604283252736","Sat Nov 01 05:33:32 +0000 2014","BusayoAdaramola","False","Civil Engineer,",0,1,35,0,"Abuja","Adaramola Busayo","BusayoAdaramola",16,"","","False"
"1612","","Mon May 11 09:51:40 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597700593298308992,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/layksyde_OK/status/597700593298309121","Thu May 26 12:30:49 +0000 2011","layksyde_OK","False","Easy going, God fearing.#Business Management Graduate,#Unilorin. 7E3C062E or 07030287446, Skype @layksyde1",126,190,224,0,"Ilorin","Amodu Olakekan K.","layksyde_OK",4901,"","http://www.facebook.com/ifemilekan","False"
"1613","","Mon May 11 09:51:26 +0000 2015","","","",0,597700532711640960,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@APCNigeria @APCUKingdom Since GMB won,deaf &amp; dumb 4d past 5yrs now seeing, hearing &amp; talking. But they only trying 2 say wht we've said b4!","https://twitter.com/dmightyangel/status/597700532711641088","Tue Jan 05 11:33:55 +0000 2010","dmightyangel","True","",7,56,96,0,"nigeria","taiwo ajakaye","dmightyangel",703,"Amsterdam","","False"
"1614","","Mon May 11 09:51:07 +0000 2015","","","",0,597700454005506048,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@APCNigeria if our refinery are fixed, Petroleum will be cheap and available. Biz overhead cost will reduce, transportation cost will also","https://twitter.com/OluyokoTosin/status/597700454005506048","Mon Feb 27 12:18:47 +0000 2012","OluyokoTosin","False","Chartered marketer, investment banker,financial analyst and faith driven",57,264,389,4,"Calabar","Oluyoko Z Tosin","OluyokoTosin",6943,"","http://toluyoko.blogspot.com/","False"
"1615","","Mon May 11 09:50:49 +0000 2015","","","",0,597700377144865024,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@APCNigeria All Apc governors should Vote and chose the person they want for the Senate President.That is my own Knowledge.","https://twitter.com/Olamile52729938/status/597700377144864768","Wed Dec 17 09:59:24 +0000 2014","Olamile52729938","False","",1,20,183,0,"","Olamilekan lawal","Olamile52729938",459,"","","False"
"1616","","Mon May 11 09:50:40 +0000 2015","","","",0,597700340260155008,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria Corruption is key. Once we can curb corruption, there will be enough fund to judicuously invest in other critical sectors","https://twitter.com/YusufAjeka/status/597700340260155392","Sun Mar 10 09:04:00 +0000 2013","YusufAjeka","False","",4,36,170,0,"","ajeka yusuf","YusufAjeka",123,"","","False"
"1617","","Mon May 11 09:50:37 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",10,597700325659811968,"",NA,NA,"en","","False",41,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.co/c7ELGwe2bg","https://twitter.com/APCNigeria/status/597700325659811840","Sat Feb 09 11:21:11 +0000 2013","APCNigeria","False","All Progressives Congress (APC Nigeria) is a conglomerate of all progressive forces in Nigeria coming together to save Nigeria from the brink of collapse.",561,186831,80,261,"Nigeria","APC Nigeria","APCNigeria",17208,"West Central Africa","http://www.apc.com.ng","False"
"1618","","Mon May 11 09:50:29 +0000 2015","","","",0,5.97700293867e+17,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria  electricity so dey can be more abundant of jobs as established companies can expand and business wil get great profit.","https://twitter.com/raphilo/status/597700293866999808","Fri May 07 22:16:40 +0000 2010","raphilo","False","I AM DT I AM",13,74,173,1,"Nigeria","Okpeta Joel. R","raphilo",1577,"","","False"
"1619","","Mon May 11 09:50:24 +0000 2015","","","",0,597700274766139008,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria you promised us all at once during your campaign including salary increments, we don't want anything short of the promise.","https://twitter.com/MAZI_FIDEL/status/597700274766139392","Tue Dec 31 17:11:45 +0000 2013","MAZI_FIDEL","False","15th Oct, Abia State, extrovert,spiffy,law officer, egalitarian,humanist,an expert in legal draftsmanship. Friendly! ♥ManUtd♥ 275a89f5",59,849,1058,4,"Lagos","FIDEL O. NDUBUEZE♥♥♥","MAZI_FIDEL",4996,"","http://www.fb.com/fidelzezeh","False"
"1620","","Mon May 11 09:50:23 +0000 2015","","","",0,597700270571843968,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria Electricity &amp; Refineries","https://twitter.com/EnobongTreasure/status/597700270571843584","Wed Dec 31 13:00:00 +0000 2014","EnobongTreasure","False","God is my 1st Love...Arsenal FC keeps me wishing...Technology has become an obsession,,, I found true love twice! Nothing is impossible!!",16,59,279,0,"","Frank Enobong","EnobongTreasure",284,"","","False"
"1621","","Mon May 11 09:49:46 +0000 2015","","","",0,597700114606648960,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria electricity n employment","https://twitter.com/Oduye93/status/597700114606649344","Sat Oct 08 09:00:13 +0000 2011","Oduye93","False","whatever u do to others they will do to u",9,116,363,0,"lagos","Ayo bakare","Oduye93",863,"","","False"
"1622","","Mon May 11 09:49:31 +0000 2015","","","",0,597700051205549952,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria electricity cos corruption has many episodes and alot of characters..to eradicate corruption you have to cut down many rich men.","https://twitter.com/IbadanYomikings/status/597700051205550080","Thu Feb 07 17:39:27 +0000 2013","IbadanYomikings","False","Woowich",163,334,655,0,"Nigeria ","MR ABAYOMI KINGS ","IbadanYomikings",1948,"Amsterdam","http://www.arsenalfootballclub.com","False"
"1623","","Mon May 11 09:49:15 +0000 2015","","","",0,597699983945634048,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria CORRUPTION ! If that is taken care of , the multiplier effect would trickle down to the rest on the list","https://twitter.com/AbayomiIbironke/status/597699983945633792","Fri Jun 19 18:09:24 +0000 2009","AbayomiIbironke","False","A blogger,  a business owner and a father",12,209,1117,1,"Nigeria","Abayomi Ibironke","AbayomiIbironke",1451,"Hawaii","http://abayomiibironke.blogspot.com","False"
"1624","","Mon May 11 09:49:12 +0000 2015","","","",0,597699971811533056,"APCNigeria",597698374683468032,1162687218,"en","","",1,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria Do you want to run a govt of opinion poll? Please i beg you people in the name of suffering Nigerians to go and do the needful..","https://twitter.com/NwaUkoha/status/597699971811532800","Sun Jan 12 14:18:17 +0000 2014","NwaUkoha","False","Great believer, unputdownable and unusual calmness.",1,33,240,0,"Lagos","Nwabueze Ukoha","NwaUkoha",92,"","","False"
"1625","","Mon May 11 09:49:06 +0000 2015","","","",0,597699947962728960,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@APCNigeria Electricity","https://twitter.com/EdjebaSolomon/status/597699947962728448","Tue Feb 12 19:07:30 +0000 2013","EdjebaSolomon","False","GOD FEARING GUY AND I LIKE GOOD THINGS",4,83,787,0,"Lagos, Nigeria","Edjeba Solomon","EdjebaSolomon",458,"","","False"
"1626","","Mon May 11 09:48:26 +0000 2015","","","",0,597699778856759040,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@APCNigeria No priority should be revamping the Nigeria refinery. If that is done, about a trillion naira spent on subsidy will available","https://twitter.com/OluyokoTosin/status/597699778856759296","Mon Feb 27 12:18:47 +0000 2012","OluyokoTosin","False","Chartered marketer, investment banker,financial analyst and faith driven",57,264,389,4,"Calabar","Oluyoko Z Tosin","OluyokoTosin",6943,"","http://toluyoko.blogspot.com/","False"
"1627","","Mon May 11 09:47:45 +0000 2015","","","",0,597699606617693952,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria APC Govt lacks the capacity to solve any of the above listed challenges facing Nigeria in 4 years. Stop deceiving yourselves!","https://twitter.com/Okpanachi1958/status/597699606617694209","Sun Sep 15 09:42:00 +0000 2013","Okpanachi1958","False","",0,5,49,0,"","Yahaya Achadu","Okpanachi1958",26,"","","False"
"1628","","Mon May 11 09:47:37 +0000 2015","","","",0,597699573889506944,"APCNigeria",597698374683468032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria I suggest that as a priority you build 10 small refineries easy 2 maintain that will help make fuel cheap instead of importing","https://twitter.com/valosobase/status/597699573889507328","Wed Apr 14 15:37:45 +0000 2010","valosobase","False","I am a young Entrepreneur with varied experience in Sales and Marketing looking to mentor young graduates and also be a life coach",7,41,106,0,"Lagos, Nigeria","valentine osobase","valosobase",318,"","","False"
